date,county,site,pm25,aqi
2024-12-02,Bronx,IS 52,5.1,28
2024-12-02,Bronx,IS 52,5.1,28
2024-12-02,Bronx,IS 52,5.1,28
2024-12-02,Bronx,IS 52,5.1,28
2024-12-02,Bronx,IS 52,5.1,28
2024-12-02,Bronx,IS 52,5.1,28
2024-12-05,Bronx,IS 52,6.0,33
2024-12-05,Bronx,IS 52,6.0,33
2024-12-05,Bronx,IS 52,6.0,33
2024-12-05,Bronx,IS 52,6.0,33
2024-12-05,Bronx,IS 52,6.0,33
2024-12-05,Bronx,IS 52,6.0,33
2024-12-05,Bronx,IS 52,6.0,33
2024-12-05,Bronx,IS 52,6.0,33
2024-12-08,Bronx,IS 52,6.8,38
2024-12-08,Bronx,IS 52,6.8,38
2024-12-08,Bronx,IS 52,6.8,38
2024-12-08,Bronx,IS 52,6.8,38
2024-12-08,Bronx,IS 52,6.8,38
2024-12-08,Bronx,IS 52,6.8,38
2024-12-08,Bronx,IS 52,6.8,38
2024-12-08,Bronx,IS 52,6.8,38
2024-12-20,Bronx,IS 52,3.4,19
2024-12-20,Bronx,IS 52,3.4,19
2024-12-20,Bronx,IS 52,3.4,19
2024-12-20,Bronx,IS 52,3.4,19
2024-12-20,Bronx,IS 52,3.4,19
2024-12-20,Bronx,IS 52,3.4,19
2024-12-20,Bronx,IS 52,3.4,19
2024-12-20,Bronx,IS 52,3.4,19
2024-12-23,Bronx,IS 52,5.9,33
2024-12-23,Bronx,IS 52,5.9,33
2024-12-23,Bronx,IS 52,5.9,33
2024-12-23,Bronx,IS 52,5.9,33
2024-12-23,Bronx,IS 52,5.9,33
2024-12-23,Bronx,IS 52,5.9,33
2024-12-23,Bronx,IS 52,5.9,33
2024-12-23,Bronx,IS 52,5.9,33
2024-12-26,Bronx,IS 52,10.1,53
2024-12-26,Bronx,IS 52,10.1,53
2024-12-26,Bronx,IS 52,10.1,53
2024-12-26,Bronx,IS 52,10.1,53
2024-12-26,Bronx,IS 52,10.1,53
2024-12-26,Bronx,IS 52,10.1,53
2024-12-26,Bronx,IS 52,10.1,53
2024-12-26,Bronx,IS 52,10.1,53
2024-12-29,Bronx,IS 52,8.5,47
2024-12-29,Bronx,IS 52,8.5,47
2024-12-29,Bronx,IS 52,8.5,47
2024-12-29,Bronx,IS 52,8.5,47
2024-12-29,Bronx,IS 52,8.5,47
2024-12-29,Bronx,IS 52,8.5,47
2024-12-29,Bronx,IS 52,8.5,47
2024-12-29,Bronx,IS 52,8.5,47
2024-01-01,Bronx,PFIZER LAB SITE,7.7,43
2024-01-01,Bronx,PFIZER LAB SITE,7.7,43
2024-01-01,Bronx,PFIZER LAB SITE,7.7,43
2024-01-01,Bronx,PFIZER LAB SITE,7.7,43
2024-01-01,Bronx,PFIZER LAB SITE,7.7,43
2024-01-01,Bronx,PFIZER LAB SITE,7.7,43
2024-01-01,Bronx,PFIZER LAB SITE,7.7,43
2024-01-01,Bronx,PFIZER LAB SITE,7.7,43
2024-01-07,Bronx,PFIZER LAB SITE,3.2,18
2024-01-07,Bronx,PFIZER LAB SITE,3.2,18
2024-01-07,Bronx,PFIZER LAB SITE,3.2,18
2024-01-07,Bronx,PFIZER LAB SITE,3.2,18
2024-01-07,Bronx,PFIZER LAB SITE,3.2,18
2024-01-07,Bronx,PFIZER LAB SITE,3.2,18
2024-01-07,Bronx,PFIZER LAB SITE,3.2,18
2024-01-07,Bronx,PFIZER LAB SITE,3.2,18
2024-01-13,Bronx,PFIZER LAB SITE,3.1,17
2024-01-13,Bronx,PFIZER LAB SITE,3.1,17
2024-01-13,Bronx,PFIZER LAB SITE,3.1,17
2024-01-13,Bronx,PFIZER LAB SITE,3.1,17
2024-01-13,Bronx,PFIZER LAB SITE,3.1,17
2024-01-13,Bronx,PFIZER LAB SITE,3.1,17
2024-01-19,Bronx,PFIZER LAB SITE,11.2,55
2024-01-13,Bronx,PFIZER LAB SITE,3.1,17
2024-01-13,Bronx,PFIZER LAB SITE,3.1,17
2024-01-19,Bronx,PFIZER LAB SITE,11.2,55
2024-01-19,Bronx,PFIZER LAB SITE,11.2,55
2024-01-19,Bronx,PFIZER LAB SITE,11.2,55
2024-01-19,Bronx,PFIZER LAB SITE,11.2,55
2024-01-19,Bronx,PFIZER LAB SITE,11.2,55
2024-01-19,Bronx,PFIZER LAB SITE,11.2,55
2024-01-19,Bronx,PFIZER LAB SITE,11.2,55
2024-01-25,Bronx,PFIZER LAB SITE,13.0,58
2024-01-25,Bronx,PFIZER LAB SITE,13.0,58
2024-01-25,Bronx,PFIZER LAB SITE,13.0,58
2024-01-25,Bronx,PFIZER LAB SITE,13.0,58
2024-01-25,Bronx,PFIZER LAB SITE,13.0,58
2024-01-25,Bronx,PFIZER LAB SITE,13.0,58
2024-01-25,Bronx,PFIZER LAB SITE,13.0,58
2024-01-25,Bronx,PFIZER LAB SITE,13.0,58
2024-01-31,Bronx,PFIZER LAB SITE,4.5,25
2024-01-31,Bronx,PFIZER LAB SITE,4.5,25
2024-01-31,Bronx,PFIZER LAB SITE,4.5,25
2024-01-31,Bronx,PFIZER LAB SITE,4.5,25
2024-01-31,Bronx,PFIZER LAB SITE,4.5,25
2024-01-31,Bronx,PFIZER LAB SITE,4.5,25
2024-01-31,Bronx,PFIZER LAB SITE,4.5,25
2024-01-31,Bronx,PFIZER LAB SITE,4.5,25
2024-02-06,Bronx,PFIZER LAB SITE,3.9,22
2024-02-06,Bronx,PFIZER LAB SITE,3.9,22
2024-02-06,Bronx,PFIZER LAB SITE,3.9,22
2024-02-06,Bronx,PFIZER LAB SITE,3.9,22
2024-02-06,Bronx,PFIZER LAB SITE,3.9,22
2024-02-06,Bronx,PFIZER LAB SITE,3.9,22
2024-02-06,Bronx,PFIZER LAB SITE,3.9,22
2024-02-06,Bronx,PFIZER LAB SITE,3.9,22
2024-02-12,Bronx,PFIZER LAB SITE,4.9,27
2024-02-12,Bronx,PFIZER LAB SITE,4.9,27
2024-02-12,Bronx,PFIZER LAB SITE,4.9,27
2024-02-12,Bronx,PFIZER LAB SITE,4.9,27
2024-02-12,Bronx,PFIZER LAB SITE,4.9,27
2024-02-12,Bronx,PFIZER LAB SITE,4.9,27
2024-02-12,Bronx,PFIZER LAB SITE,4.9,27
2024-02-12,Bronx,PFIZER LAB SITE,4.9,27
2024-02-18,Bronx,PFIZER LAB SITE,5.3,29
2024-02-18,Bronx,PFIZER LAB SITE,5.3,29
2024-02-18,Bronx,PFIZER LAB SITE,5.3,29
2024-02-18,Bronx,PFIZER LAB SITE,5.3,29
2024-02-18,Bronx,PFIZER LAB SITE,5.3,29
2024-02-18,Bronx,PFIZER LAB SITE,5.3,29
2024-02-18,Bronx,PFIZER LAB SITE,5.3,29
2024-02-18,Bronx,PFIZER LAB SITE,5.3,29
2024-02-24,Bronx,PFIZER LAB SITE,5.0,28
2024-02-24,Bronx,PFIZER LAB SITE,5.0,28
2024-02-24,Bronx,PFIZER LAB SITE,5.0,28
2024-02-24,Bronx,PFIZER LAB SITE,5.0,28
2024-02-24,Bronx,PFIZER LAB SITE,5.0,28
2024-02-24,Bronx,PFIZER LAB SITE,5.0,28
2024-02-24,Bronx,PFIZER LAB SITE,5.0,28
2024-02-24,Bronx,PFIZER LAB SITE,5.0,28
2024-03-01,Bronx,PFIZER LAB SITE,4.2,23
2024-03-01,Bronx,PFIZER LAB SITE,4.2,23
2024-03-01,Bronx,PFIZER LAB SITE,4.2,23
2024-03-01,Bronx,PFIZER LAB SITE,4.2,23
2024-03-01,Bronx,PFIZER LAB SITE,4.2,23
2024-03-01,Bronx,PFIZER LAB SITE,4.2,23
2024-03-01,Bronx,PFIZER LAB SITE,4.2,23
2024-03-01,Bronx,PFIZER LAB SITE,4.2,23
2024-03-07,Bronx,PFIZER LAB SITE,3.2,18
2024-03-07,Bronx,PFIZER LAB SITE,3.2,18
2024-03-07,Bronx,PFIZER LAB SITE,3.2,18
2024-03-07,Bronx,PFIZER LAB SITE,3.2,18
2024-03-07,Bronx,PFIZER LAB SITE,3.2,18
2024-03-07,Bronx,PFIZER LAB SITE,3.2,18
2024-03-07,Bronx,PFIZER LAB SITE,3.2,18
2024-03-07,Bronx,PFIZER LAB SITE,3.2,18
2024-03-13,Bronx,PFIZER LAB SITE,8.5,47
2024-03-13,Bronx,PFIZER LAB SITE,8.5,47
2024-03-13,Bronx,PFIZER LAB SITE,8.5,47
2024-03-13,Bronx,PFIZER LAB SITE,8.5,47
2024-03-13,Bronx,PFIZER LAB SITE,8.5,47
2024-03-13,Bronx,PFIZER LAB SITE,8.5,47
2024-03-13,Bronx,PFIZER LAB SITE,8.5,47
2024-03-13,Bronx,PFIZER LAB SITE,8.5,47
2024-03-19,Bronx,PFIZER LAB SITE,2.6,14
2024-03-19,Bronx,PFIZER LAB SITE,2.6,14
2024-03-19,Bronx,PFIZER LAB SITE,2.6,14
2024-03-19,Bronx,PFIZER LAB SITE,2.6,14
2024-03-19,Bronx,PFIZER LAB SITE,2.6,14
2024-03-19,Bronx,PFIZER LAB SITE,2.6,14
2024-03-19,Bronx,PFIZER LAB SITE,2.6,14
2024-03-19,Bronx,PFIZER LAB SITE,2.6,14
2024-03-25,Bronx,PFIZER LAB SITE,4.7,26
2024-03-25,Bronx,PFIZER LAB SITE,4.7,26
2024-03-25,Bronx,PFIZER LAB SITE,4.7,26
2024-03-25,Bronx,PFIZER LAB SITE,4.7,26
2024-03-25,Bronx,PFIZER LAB SITE,4.7,26
2024-03-25,Bronx,PFIZER LAB SITE,4.7,26
2024-03-25,Bronx,PFIZER LAB SITE,4.7,26
2024-03-25,Bronx,PFIZER LAB SITE,4.7,26
2024-03-31,Bronx,PFIZER LAB SITE,4.5,25
2024-03-31,Bronx,PFIZER LAB SITE,4.5,25
2024-03-31,Bronx,PFIZER LAB SITE,4.5,25
2024-03-31,Bronx,PFIZER LAB SITE,4.5,25
2024-03-31,Bronx,PFIZER LAB SITE,4.5,25
2024-03-31,Bronx,PFIZER LAB SITE,4.5,25
2024-03-31,Bronx,PFIZER LAB SITE,4.5,25
2024-03-31,Bronx,PFIZER LAB SITE,4.5,25
2024-04-06,Bronx,PFIZER LAB SITE,1.8,10
2024-04-06,Bronx,PFIZER LAB SITE,1.8,10
2024-04-06,Bronx,PFIZER LAB SITE,1.8,10
2024-04-06,Bronx,PFIZER LAB SITE,1.8,10
2024-04-06,Bronx,PFIZER LAB SITE,1.8,10
2024-04-06,Bronx,PFIZER LAB SITE,1.8,10
2024-04-06,Bronx,PFIZER LAB SITE,1.8,10
2024-04-06,Bronx,PFIZER LAB SITE,1.8,10
2024-04-12,Bronx,PFIZER LAB SITE,5.3,29
2024-04-12,Bronx,PFIZER LAB SITE,5.3,29
2024-04-12,Bronx,PFIZER LAB SITE,5.3,29
2024-04-12,Bronx,PFIZER LAB SITE,5.3,29
2024-04-12,Bronx,PFIZER LAB SITE,5.3,29
2024-04-12,Bronx,PFIZER LAB SITE,5.3,29
2024-04-12,Bronx,PFIZER LAB SITE,5.3,29
2024-04-12,Bronx,PFIZER LAB SITE,5.3,29
2024-04-18,Bronx,PFIZER LAB SITE,2.6,14
2024-04-18,Bronx,PFIZER LAB SITE,2.6,14
2024-04-18,Bronx,PFIZER LAB SITE,2.6,14
2024-04-18,Bronx,PFIZER LAB SITE,2.6,14
2024-04-18,Bronx,PFIZER LAB SITE,2.6,14
2024-04-18,Bronx,PFIZER LAB SITE,2.6,14
2024-04-18,Bronx,PFIZER LAB SITE,2.6,14
2024-04-18,Bronx,PFIZER LAB SITE,2.6,14
2024-04-24,Bronx,PFIZER LAB SITE,4.6,26
2024-04-24,Bronx,PFIZER LAB SITE,4.6,26
2024-04-24,Bronx,PFIZER LAB SITE,4.6,26
2024-04-24,Bronx,PFIZER LAB SITE,4.6,26
2024-04-24,Bronx,PFIZER LAB SITE,4.6,26
2024-04-24,Bronx,PFIZER LAB SITE,4.6,26
2024-04-24,Bronx,PFIZER LAB SITE,4.6,26
2024-04-24,Bronx,PFIZER LAB SITE,4.6,26
2024-04-30,Bronx,PFIZER LAB SITE,7.2,40
2024-04-30,Bronx,PFIZER LAB SITE,7.2,40
2024-04-30,Bronx,PFIZER LAB SITE,7.2,40
2024-04-30,Bronx,PFIZER LAB SITE,7.2,40
2024-04-30,Bronx,PFIZER LAB SITE,7.2,40
2024-04-30,Bronx,PFIZER LAB SITE,7.2,40
2024-04-30,Bronx,PFIZER LAB SITE,7.2,40
2024-04-30,Bronx,PFIZER LAB SITE,7.2,40
2024-05-06,Bronx,PFIZER LAB SITE,8.5,47
2024-05-06,Bronx,PFIZER LAB SITE,8.5,47
2024-05-06,Bronx,PFIZER LAB SITE,8.5,47
2024-05-06,Bronx,PFIZER LAB SITE,8.5,47
2024-05-06,Bronx,PFIZER LAB SITE,8.5,47
2024-05-06,Bronx,PFIZER LAB SITE,8.5,47
2024-05-06,Bronx,PFIZER LAB SITE,8.5,47
2024-05-06,Bronx,PFIZER LAB SITE,8.5,47
2024-05-12,Bronx,PFIZER LAB SITE,3.4,19
2024-05-12,Bronx,PFIZER LAB SITE,3.4,19
2024-05-12,Bronx,PFIZER LAB SITE,3.4,19
2024-05-12,Bronx,PFIZER LAB SITE,3.4,19
2024-05-12,Bronx,PFIZER LAB SITE,3.4,19
2024-05-12,Bronx,PFIZER LAB SITE,3.4,19
2024-05-12,Bronx,PFIZER LAB SITE,3.4,19
2024-05-12,Bronx,PFIZER LAB SITE,3.4,19
2024-05-18,Bronx,PFIZER LAB SITE,5.1,28
2024-05-18,Bronx,PFIZER LAB SITE,5.1,28
2024-05-18,Bronx,PFIZER LAB SITE,5.1,28
2024-05-18,Bronx,PFIZER LAB SITE,5.1,28
2024-05-18,Bronx,PFIZER LAB SITE,5.1,28
2024-05-18,Bronx,PFIZER LAB SITE,5.1,28
2024-05-18,Bronx,PFIZER LAB SITE,5.1,28
2024-05-18,Bronx,PFIZER LAB SITE,5.1,28
2024-05-24,Bronx,PFIZER LAB SITE,8.9,49
2024-05-24,Bronx,PFIZER LAB SITE,8.9,49
2024-05-24,Bronx,PFIZER LAB SITE,8.9,49
2024-05-24,Bronx,PFIZER LAB SITE,8.9,49
2024-05-24,Bronx,PFIZER LAB SITE,8.9,49
2024-05-24,Bronx,PFIZER LAB SITE,8.9,49
2024-05-24,Bronx,PFIZER LAB SITE,8.9,49
2024-05-24,Bronx,PFIZER LAB SITE,8.9,49
2024-05-30,Bronx,PFIZER LAB SITE,5.1,28
2024-05-30,Bronx,PFIZER LAB SITE,5.1,28
2024-05-30,Bronx,PFIZER LAB SITE,5.1,28
2024-05-30,Bronx,PFIZER LAB SITE,5.1,28
2024-05-30,Bronx,PFIZER LAB SITE,5.1,28
2024-05-30,Bronx,PFIZER LAB SITE,5.1,28
2024-05-30,Bronx,PFIZER LAB SITE,5.1,28
2024-05-30,Bronx,PFIZER LAB SITE,5.1,28
2024-06-05,Bronx,PFIZER LAB SITE,7.7,43
2024-06-05,Bronx,PFIZER LAB SITE,7.7,43
2024-06-05,Bronx,PFIZER LAB SITE,7.7,43
2024-06-05,Bronx,PFIZER LAB SITE,7.7,43
2024-06-05,Bronx,PFIZER LAB SITE,7.7,43
2024-06-05,Bronx,PFIZER LAB SITE,7.7,43
2024-06-05,Bronx,PFIZER LAB SITE,7.7,43
2024-06-05,Bronx,PFIZER LAB SITE,7.7,43
2024-06-11,Bronx,PFIZER LAB SITE,3.9,22
2024-06-11,Bronx,PFIZER LAB SITE,3.9,22
2024-06-11,Bronx,PFIZER LAB SITE,3.9,22
2024-06-11,Bronx,PFIZER LAB SITE,3.9,22
2024-06-11,Bronx,PFIZER LAB SITE,3.9,22
2024-06-11,Bronx,PFIZER LAB SITE,3.9,22
2024-06-11,Bronx,PFIZER LAB SITE,3.9,22
2024-06-11,Bronx,PFIZER LAB SITE,3.9,22
2024-06-17,Bronx,PFIZER LAB SITE,7.3,41
2024-06-17,Bronx,PFIZER LAB SITE,7.3,41
2024-06-17,Bronx,PFIZER LAB SITE,7.3,41
2024-06-17,Bronx,PFIZER LAB SITE,7.3,41
2024-06-17,Bronx,PFIZER LAB SITE,7.3,41
2024-06-17,Bronx,PFIZER LAB SITE,7.3,41
2024-06-17,Bronx,PFIZER LAB SITE,7.3,41
2024-06-17,Bronx,PFIZER LAB SITE,7.3,41
2024-06-23,Bronx,PFIZER LAB SITE,10.8,54
2024-06-23,Bronx,PFIZER LAB SITE,10.8,54
2024-06-23,Bronx,PFIZER LAB SITE,10.8,54
2024-06-23,Bronx,PFIZER LAB SITE,10.8,54
2024-06-23,Bronx,PFIZER LAB SITE,10.8,54
2024-06-23,Bronx,PFIZER LAB SITE,10.8,54
2024-06-23,Bronx,PFIZER LAB SITE,10.8,54
2024-06-23,Bronx,PFIZER LAB SITE,10.8,54
2024-06-29,Bronx,PFIZER LAB SITE,4.5,25
2024-06-29,Bronx,PFIZER LAB SITE,4.5,25
2024-06-29,Bronx,PFIZER LAB SITE,4.5,25
2024-06-29,Bronx,PFIZER LAB SITE,4.5,25
2024-06-29,Bronx,PFIZER LAB SITE,4.5,25
2024-06-29,Bronx,PFIZER LAB SITE,4.5,25
2024-06-29,Bronx,PFIZER LAB SITE,4.5,25
2024-06-29,Bronx,PFIZER LAB SITE,4.5,25
2024-07-05,Bronx,PFIZER LAB SITE,27.0,84
2024-07-05,Bronx,PFIZER LAB SITE,27.0,84
2024-07-05,Bronx,PFIZER LAB SITE,27.0,84
2024-07-05,Bronx,PFIZER LAB SITE,27.0,84
2024-07-05,Bronx,PFIZER LAB SITE,27.0,84
2024-07-05,Bronx,PFIZER LAB SITE,27.0,84
2024-07-05,Bronx,PFIZER LAB SITE,27.0,84
2024-07-05,Bronx,PFIZER LAB SITE,27.0,84
2024-07-11,Bronx,PFIZER LAB SITE,5.2,29
2024-07-11,Bronx,PFIZER LAB SITE,5.2,29
2024-07-11,Bronx,PFIZER LAB SITE,5.2,29
2024-07-11,Bronx,PFIZER LAB SITE,5.2,29
2024-07-11,Bronx,PFIZER LAB SITE,5.2,29
2024-07-11,Bronx,PFIZER LAB SITE,5.2,29
2024-07-11,Bronx,PFIZER LAB SITE,5.2,29
2024-07-11,Bronx,PFIZER LAB SITE,5.2,29
2024-07-17,Bronx,PFIZER LAB SITE,10.6,54
2024-07-17,Bronx,PFIZER LAB SITE,10.6,54
2024-07-17,Bronx,PFIZER LAB SITE,10.6,54
2024-07-17,Bronx,PFIZER LAB SITE,10.6,54
2024-07-17,Bronx,PFIZER LAB SITE,10.6,54
2024-07-17,Bronx,PFIZER LAB SITE,10.6,54
2024-07-17,Bronx,PFIZER LAB SITE,10.6,54
2024-07-17,Bronx,PFIZER LAB SITE,10.6,54
2024-07-23,Bronx,PFIZER LAB SITE,5.5,31
2024-07-23,Bronx,PFIZER LAB SITE,5.5,31
2024-07-23,Bronx,PFIZER LAB SITE,5.5,31
2024-07-23,Bronx,PFIZER LAB SITE,5.5,31
2024-07-23,Bronx,PFIZER LAB SITE,5.5,31
2024-07-29,Bronx,PFIZER LAB SITE,14.8,62
2024-07-23,Bronx,PFIZER LAB SITE,5.5,31
2024-07-23,Bronx,PFIZER LAB SITE,5.5,31
2024-07-23,Bronx,PFIZER LAB SITE,5.5,31
2024-07-29,Bronx,PFIZER LAB SITE,14.8,62
2024-07-29,Bronx,PFIZER LAB SITE,14.8,62
2024-07-29,Bronx,PFIZER LAB SITE,14.8,62
2024-07-29,Bronx,PFIZER LAB SITE,14.8,62
2024-07-29,Bronx,PFIZER LAB SITE,14.8,62
2024-07-29,Bronx,PFIZER LAB SITE,14.8,62
2024-07-29,Bronx,PFIZER LAB SITE,14.8,62
2024-08-04,Bronx,PFIZER LAB SITE,8.2,46
2024-08-04,Bronx,PFIZER LAB SITE,8.2,46
2024-08-04,Bronx,PFIZER LAB SITE,8.2,46
2024-08-04,Bronx,PFIZER LAB SITE,8.2,46
2024-08-04,Bronx,PFIZER LAB SITE,8.2,46
2024-08-04,Bronx,PFIZER LAB SITE,8.2,46
2024-08-04,Bronx,PFIZER LAB SITE,8.2,46
2024-08-04,Bronx,PFIZER LAB SITE,8.2,46
2024-08-10,Bronx,PFIZER LAB SITE,7.0,39
2024-08-10,Bronx,PFIZER LAB SITE,7.0,39
2024-08-10,Bronx,PFIZER LAB SITE,7.0,39
2024-08-10,Bronx,PFIZER LAB SITE,7.0,39
2024-08-10,Bronx,PFIZER LAB SITE,7.0,39
2024-08-10,Bronx,PFIZER LAB SITE,7.0,39
2024-08-10,Bronx,PFIZER LAB SITE,7.0,39
2024-08-10,Bronx,PFIZER LAB SITE,7.0,39
2024-08-16,Bronx,PFIZER LAB SITE,18.1,68
2024-08-16,Bronx,PFIZER LAB SITE,18.1,68
2024-08-16,Bronx,PFIZER LAB SITE,18.1,68
2024-08-16,Bronx,PFIZER LAB SITE,18.1,68
2024-08-16,Bronx,PFIZER LAB SITE,18.1,68
2024-08-16,Bronx,PFIZER LAB SITE,18.1,68
2024-08-16,Bronx,PFIZER LAB SITE,18.1,68
2024-08-16,Bronx,PFIZER LAB SITE,18.1,68
2024-08-22,Bronx,PFIZER LAB SITE,4.7,26
2024-08-22,Bronx,PFIZER LAB SITE,4.7,26
2024-08-22,Bronx,PFIZER LAB SITE,4.7,26
2024-08-22,Bronx,PFIZER LAB SITE,4.7,26
2024-08-22,Bronx,PFIZER LAB SITE,4.7,26
2024-08-22,Bronx,PFIZER LAB SITE,4.7,26
2024-08-22,Bronx,PFIZER LAB SITE,4.7,26
2024-08-22,Bronx,PFIZER LAB SITE,4.7,26
2024-08-28,Bronx,PFIZER LAB SITE,11.7,56
2024-08-28,Bronx,PFIZER LAB SITE,11.7,56
2024-08-28,Bronx,PFIZER LAB SITE,11.7,56
2024-08-28,Bronx,PFIZER LAB SITE,11.7,56
2024-08-28,Bronx,PFIZER LAB SITE,11.7,56
2024-08-28,Bronx,PFIZER LAB SITE,11.7,56
2024-08-28,Bronx,PFIZER LAB SITE,11.7,56
2024-08-28,Bronx,PFIZER LAB SITE,11.7,56
2024-09-03,Bronx,PFIZER LAB SITE,3.0,17
2024-09-03,Bronx,PFIZER LAB SITE,3.0,17
2024-09-03,Bronx,PFIZER LAB SITE,3.0,17
2024-09-03,Bronx,PFIZER LAB SITE,3.0,17
2024-09-03,Bronx,PFIZER LAB SITE,3.0,17
2024-09-03,Bronx,PFIZER LAB SITE,3.0,17
2024-09-03,Bronx,PFIZER LAB SITE,3.0,17
2024-09-03,Bronx,PFIZER LAB SITE,3.0,17
2024-09-09,Bronx,PFIZER LAB SITE,4.0,22
2024-09-09,Bronx,PFIZER LAB SITE,4.0,22
2024-09-09,Bronx,PFIZER LAB SITE,4.0,22
2024-09-09,Bronx,PFIZER LAB SITE,4.0,22
2024-09-09,Bronx,PFIZER LAB SITE,4.0,22
2024-09-09,Bronx,PFIZER LAB SITE,4.0,22
2024-09-09,Bronx,PFIZER LAB SITE,4.0,22
2024-09-09,Bronx,PFIZER LAB SITE,4.0,22
2024-09-15,Bronx,PFIZER LAB SITE,8.2,46
2024-09-15,Bronx,PFIZER LAB SITE,8.2,46
2024-09-15,Bronx,PFIZER LAB SITE,8.2,46
2024-09-15,Bronx,PFIZER LAB SITE,8.2,46
2024-09-15,Bronx,PFIZER LAB SITE,8.2,46
2024-09-15,Bronx,PFIZER LAB SITE,8.2,46
2024-09-15,Bronx,PFIZER LAB SITE,8.2,46
2024-09-15,Bronx,PFIZER LAB SITE,8.2,46
2024-09-21,Bronx,PFIZER LAB SITE,4.1,23
2024-09-21,Bronx,PFIZER LAB SITE,4.1,23
2024-09-21,Bronx,PFIZER LAB SITE,4.1,23
2024-09-21,Bronx,PFIZER LAB SITE,4.1,23
2024-09-21,Bronx,PFIZER LAB SITE,4.1,23
2024-09-21,Bronx,PFIZER LAB SITE,4.1,23
2024-09-21,Bronx,PFIZER LAB SITE,4.1,23
2024-09-21,Bronx,PFIZER LAB SITE,4.1,23
2024-09-27,Bronx,PFIZER LAB SITE,3.4,19
2024-09-27,Bronx,PFIZER LAB SITE,3.4,19
2024-09-27,Bronx,PFIZER LAB SITE,3.4,19
2024-09-27,Bronx,PFIZER LAB SITE,3.4,19
2024-09-27,Bronx,PFIZER LAB SITE,3.4,19
2024-09-27,Bronx,PFIZER LAB SITE,3.4,19
2024-09-27,Bronx,PFIZER LAB SITE,3.4,19
2024-09-27,Bronx,PFIZER LAB SITE,3.4,19
2024-10-03,Bronx,PFIZER LAB SITE,4.6,26
2024-10-03,Bronx,PFIZER LAB SITE,4.6,26
2024-10-03,Bronx,PFIZER LAB SITE,4.6,26
2024-10-03,Bronx,PFIZER LAB SITE,4.6,26
2024-10-03,Bronx,PFIZER LAB SITE,4.6,26
2024-10-03,Bronx,PFIZER LAB SITE,4.6,26
2024-10-03,Bronx,PFIZER LAB SITE,4.6,26
2024-10-03,Bronx,PFIZER LAB SITE,4.6,26
2024-10-09,Bronx,PFIZER LAB SITE,3.8,21
2024-10-09,Bronx,PFIZER LAB SITE,3.8,21
2024-10-09,Bronx,PFIZER LAB SITE,3.8,21
2024-10-09,Bronx,PFIZER LAB SITE,3.8,21
2024-10-09,Bronx,PFIZER LAB SITE,3.8,21
2024-10-09,Bronx,PFIZER LAB SITE,3.8,21
2024-10-09,Bronx,PFIZER LAB SITE,3.8,21
2024-10-09,Bronx,PFIZER LAB SITE,3.8,21
2024-10-15,Bronx,PFIZER LAB SITE,2.0,11
2024-10-15,Bronx,PFIZER LAB SITE,2.0,11
2024-10-15,Bronx,PFIZER LAB SITE,2.0,11
2024-10-15,Bronx,PFIZER LAB SITE,2.0,11
2024-10-15,Bronx,PFIZER LAB SITE,2.0,11
2024-10-15,Bronx,PFIZER LAB SITE,2.0,11
2024-10-15,Bronx,PFIZER LAB SITE,2.0,11
2024-10-15,Bronx,PFIZER LAB SITE,2.0,11
2024-10-21,Bronx,PFIZER LAB SITE,11.3,55
2024-10-21,Bronx,PFIZER LAB SITE,11.3,55
2024-10-21,Bronx,PFIZER LAB SITE,11.3,55
2024-10-21,Bronx,PFIZER LAB SITE,11.3,55
2024-10-21,Bronx,PFIZER LAB SITE,11.3,55
2024-10-21,Bronx,PFIZER LAB SITE,11.3,55
2024-10-21,Bronx,PFIZER LAB SITE,11.3,55
2024-10-21,Bronx,PFIZER LAB SITE,11.3,55
2024-10-27,Bronx,PFIZER LAB SITE,2.9,16
2024-10-27,Bronx,PFIZER LAB SITE,2.9,16
2024-10-27,Bronx,PFIZER LAB SITE,2.9,16
2024-10-27,Bronx,PFIZER LAB SITE,2.9,16
2024-10-27,Bronx,PFIZER LAB SITE,2.9,16
2024-10-27,Bronx,PFIZER LAB SITE,2.9,16
2024-10-27,Bronx,PFIZER LAB SITE,2.9,16
2024-10-27,Bronx,PFIZER LAB SITE,2.9,16
2024-11-02,Bronx,PFIZER LAB SITE,1.9,11
2024-11-02,Bronx,PFIZER LAB SITE,1.9,11
2024-11-02,Bronx,PFIZER LAB SITE,1.9,11
2024-11-02,Bronx,PFIZER LAB SITE,1.9,11
2024-11-02,Bronx,PFIZER LAB SITE,1.9,11
2024-11-02,Bronx,PFIZER LAB SITE,1.9,11
2024-11-02,Bronx,PFIZER LAB SITE,1.9,11
2024-11-02,Bronx,PFIZER LAB SITE,1.9,11
2024-11-08,Bronx,PFIZER LAB SITE,4.8,27
2024-11-08,Bronx,PFIZER LAB SITE,4.8,27
2024-11-08,Bronx,PFIZER LAB SITE,4.8,27
2024-11-08,Bronx,PFIZER LAB SITE,4.8,27
2024-11-08,Bronx,PFIZER LAB SITE,4.8,27
2024-11-08,Bronx,PFIZER LAB SITE,4.8,27
2024-11-08,Bronx,PFIZER LAB SITE,4.8,27
2024-11-08,Bronx,PFIZER LAB SITE,4.8,27
